id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada,objectid
50547,90330022,90330,22,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62693278,6.27483112,ORIGEN-DESTINO,8A,REGLAMENTARIA,7548
55066,90263003,90263,3,SANTA ELENA-BARRO BLANCO-MEDELLÍN,98 DIRECTA 7,DIRECTA NO CENTRO,TRANSACOOP,-75.53350684,6.22918279,ORIGEN-DESTINO,6G,REGLAMENTARIA,7549
53768,90184013,90184,13,ÁVILA-IGLESIA CATALUÑA,102D,DIRECTA CENTRO,COOTRANSCATALUÑA,-75.56015844,6.2435129,ORIGEN-DESTINO,6A,REGLAMENTARIA,7550
51415,90324029,90324,29,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60154818,6.26672562,DESTINO-ORIGEN,8A,REGLAMENTARIA,7551
50973,90300011,90300,11,CORAZÓN-ORIENTAL,203 CORAZÓN,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.6113077,6.25097329,ORIGEN-DESTINO,8A,REGLAMENTARIA,7552
51655,90320020,90320,20,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.59714213,6.24999841,ORIGEN-DESTINO,8A,REGLAMENTARIA,7553
50952,90317001,90317,1,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61192879,6.25956506,ORIGEN-DESTINO,8A,REGLAMENTARIA,7554
50703,90293008,90293,8,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62027738,6.24504841,ORIGEN-DESTINO,8A,REGLAMENTARIA,7555
54113,90280015,90280,15,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.55541491,6.24320263,ORIGEN-DESTINO,6H,REGLAMENTARIA,7556
54560,90219003,90219,3,VILLANUEVA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.5472949,6.29826235,ORIGEN-DESTINO,6C,REGLAMENTARIA,7557
50495,90331022,90331,22,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62846923,6.27353957,ORIGEN-DESTINO,8A,REGLAMENTARIA,7558
50837,90310011,90310,11,DEPÓSITO,226I-D,INTEGRADA,METROSAN,-75.61466201,6.25736018,DESTINO-ORIGEN,8A,REGLAMENTARIA,7559
54787,90267032,90267,32,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.54357295,6.23713047,DESTINO-ORIGEN,6H,REGLAMENTARIA,7560
53946,90202066,90202,66,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.55766107,6.29549005,DESTINO-ORIGEN,6B,REGLAMENTARIA,7561
52634,90319024,90319,24,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.57319219,6.24547686,ORIGEN-DESTINO,8A,REGLAMENTARIA,7562
54030,90247016,90247,16,GOLONDRINAS,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55650995,6.24983724,DESTINO-ORIGEN,6F,REGLAMENTARIA,7563
50488,90328054,90328,54,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.62867159,6.26218264,DESTINO-ORIGEN,8A,REGLAMENTARIA,7564
54659,90235017,90235,17,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.5456857,6.28287421,ORIGEN-DESTINO,6E,REGLAMENTARIA,7565
51727,90289035,90289,35,SIMÓN BOLÍVAR-UNICENTRO-ESTACIÓN SANTA LUCÍA,195I,INTEGRADA,TAX MAYA,-75.59567677,6.2457173,DESTINO-ORIGEN,8A,REGLAMENTARIA,7566
54948,90273003,90273,3,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.53901677,6.24139562,ORIGEN-DESTINO,6H,REGLAMENTARIA,7567
54607,90238063,90238,63,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.54625049,6.27408452,DESTINO-ORIGEN,6E,REGLAMENTARIA,7568
52821,90218024,90218,24,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.57445033,6.25509627,ORIGEN-DESTINO,6C,REGLAMENTARIA,7569
52009,90287004,90287,4,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.58897523,6.24822915,ORIGEN-DESTINO,8A,REGLAMENTARIA,7570
54807,90226001,90226,1,VILLA HERMOSA - LA MANSIÓN-DIRECTA LA 33,080 V-33,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.54299299,6.26636901,ORIGEN-DESTINO,6D,REGLAMENTARIA,7571
50837,90309011,90309,11,SALADO,226I,INTEGRADA,METROSAN,-75.61466201,6.25736018,DESTINO-ORIGEN,8A,REGLAMENTARIA,7572
52907,90270022,90270,22,PERLAS,95,DIRECTA CENTRO,COPATRA,-75.57318588,6.24535396,DESTINO-ORIGEN,6H,REGLAMENTARIA,7573
50522,90330034,90330,34,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62758427,6.26332612,ORIGEN-DESTINO,8A,REGLAMENTARIA,7574
53773,90263012,90263,12,SANTA ELENA-BARRO BLANCO-MEDELLÍN,98 DIRECTA 7,DIRECTA NO CENTRO,TRANSACOOP,-75.56008447,6.24580385,ORIGEN-DESTINO,6G,REGLAMENTARIA,7575
51616,90324015,90324,15,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.5977803,6.26622146,ORIGEN-DESTINO,8A,REGLAMENTARIA,7576
50380,90300002,90300,2,CORAZÓN-ORIENTAL,203 CORAZÓN,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.63514581,6.25022524,ORIGEN-DESTINO,8A,REGLAMENTARIA,7577
50478,90332068,90332,68,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62905014,6.27354341,DESTINO-ORIGEN,8A,REGLAMENTARIA,7578
52522,90292026,90292,26,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.57913864,6.2553256,DESTINO-ORIGEN,8A,REGLAMENTARIA,7579
54917,90279045,90279,45,SAN ANTONIO-MINORISTA,107,DIRECTA CENTRO,COOTRANSVI,-75.539959,6.24231251,DESTINO-ORIGEN,6H,REGLAMENTARIA,7580
54535,90217038,90217,38,HUECO,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.5477995,6.29509717,DESTINO-ORIGEN,6C,REGLAMENTARIA,7581
51012,90284001,90284,1,LAURELES NOGAL # 1,192,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.60956351,6.24560546,ORIGEN-DESTINO,8A,REGLAMENTARIA,7582
54687,90236066,90236,66,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.54532098,6.28236105,DESTINO-ORIGEN,6E,REGLAMENTARIA,7583
50517,90331063,90331,63,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62777538,6.26689775,DESTINO-ORIGEN,8A,REGLAMENTARIA,7584
54134,90266015,90266,15,CAICEDO LA TOMA,93,DIRECTA CENTRO,COPATRA,-75.55514701,6.24611943,ORIGEN-DESTINO,6H,REGLAMENTARIA,7585
53222,90212028,90212,28,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56892577,6.24666568,DESTINO-ORIGEN,6C,REGLAMENTARIA,7586
54458,90269023,90269,23,SANTA LUCÍA,94,DIRECTA CENTRO,COPATRA,-75.54898155,6.24244201,DESTINO-ORIGEN,6H,REGLAMENTARIA,7587
53210,90282028,90282,28,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.56917424,6.24396756,ORIGEN-DESTINO,8A,REGLAMENTARIA,7588
51944,90287034,90287,34,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.58754575,6.24145005,DESTINO-ORIGEN,8A,REGLAMENTARIA,7589
53499,90071024,90071,24,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56454427,6.247326,ORIGEN-DESTINO,2A,REGLAMENTARIA,7590
53958,90247013,90247,13,GOLONDRINAS,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55755552,6.24430573,DESTINO-ORIGEN,6F,REGLAMENTARIA,7591
50810,90308007,90308,7,COLINAS,225I-2,INTEGRADA,METROSAN,-75.61625886,6.25545209,ORIGEN-DESTINO,8A,REGLAMENTARIA,7592
54858,90268033,90268,33,CAICEDO LA TOMA MINORISTA,93,DIRECTA CENTRO,COPATRA,-75.54173634,6.2366162,DESTINO-ORIGEN,6H,REGLAMENTARIA,7593
53773,90260012,90260,12,SANTA ELENA-PERICO-LAS BRISAS-MEDELLÍN,98 DIRECTA 4,DIRECTA NO CENTRO,TRANSACOOP,-75.56008447,6.24580385,ORIGEN-DESTINO,6G,REGLAMENTARIA,7594
52924,90115021,90115,21,CASTILLITA,265,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5729009,6.25614378,DESTINO-ORIGEN,2B,REGLAMENTARIA,7595
54108,90251006,90251,6,GOLONDRINAS HORARIO NOCTURNO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55554322,6.24986131,ORIGEN-DESTINO,6F,REGLAMENTARIA,7596
55184,90321046,90321,46,LA QUIEBRA,243,DIRECTA CENTRO,COONATRA,-75.60921109,6.26233283,DESTINO-ORIGEN,8A,REGLAMENTARIA,7597
50897,90305039,90305,39,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.613333,6.25898472,DESTINO-ORIGEN,8A,REGLAMENTARIA,7598
51844,90291013,90291,13,BARRIO CRISTÓBAL-ORIENTAL,200,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.59256385,6.24950897,ORIGEN-DESTINO,8A,REGLAMENTARIA,7599
53736,90278018,90278,18,PERLAS,107,DIRECTA CENTRO,COOTRANSVI,-75.56087654,6.24624526,ORIGEN-DESTINO,6H,REGLAMENTARIA,7600
54289,90244006,90244,6,LLANADAS,91,DIRECTA CENTRO,COPATRA,-75.55259172,6.24729475,ORIGEN-DESTINO,6F,REGLAMENTARIA,7601
54779,90218001,90218,1,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.54376958,6.30219961,ORIGEN-DESTINO,6C,REGLAMENTARIA,7602
54532,90236032,90236,32,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.54782075,6.27813812,ORIGEN-DESTINO,6E,REGLAMENTARIA,7603
54456,90265010,90265,10,SANTA ELENA-PIEDRAS BLANCAS-LAS BRISAS-MEDELLÍN,98 DIRECTA 9,DIRECTA NO CENTRO,TRANSACOOP,-75.549058,6.23902504,ORIGEN-DESTINO,6G,REGLAMENTARIA,7604
53408,90202031,90202,31,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.56592515,6.26929756,ORIGEN-DESTINO,6B,REGLAMENTARIA,7605
54335,90255005,90255,5,TRES ESQUINAS - MINORISTA,106,DIRECTA CENTRO,COOTRANSMALLAT,-75.55145815,6.24912412,ORIGEN-DESTINO,6F,REGLAMENTARIA,7606
54996,90257006,90257,6,SANTA ELENA-MAZO-LAS BRISAS-MEDELLÍN,98 DIRECTA 1,DIRECTA NO CENTRO,TRANSACOOP,-75.53765523,6.23103618,ORIGEN-DESTINO,6G,REGLAMENTARIA,7607
54819,90241001,90241,1,PINAR TORRES,88,DIRECTA CENTRO,COOTRANSPINAL,-75.54263746,6.24667013,ORIGEN-DESTINO,6F,REGLAMENTARIA,7608
50597,90315020,90315,20,CASETA,227I-C,INTEGRADA,METROSAN,-75.62484759,6.25617062,DESTINO-ORIGEN,8A,REGLAMENTARIA,7609
50518,90327016,90327,16,SAN CRISTÓBAL-SAN JAVIER-LA LOMA-CENTRO,C23,DIRECTA CENTRO,TAX MAYA,-75.62766151,6.26077141,ORIGEN-DESTINO,8A,REGLAMENTARIA,7610
51288,90324018,90324,18,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60337329,6.26541795,ORIGEN-DESTINO,8A,REGLAMENTARIA,7611
50772,90299005,90299,5,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61753356,6.24503341,ORIGEN-DESTINO,8A,REGLAMENTARIA,7612
50305,90332081,90332,81,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.63973066,6.27590064,DESTINO-ORIGEN,8A,REGLAMENTARIA,7613
51872,90292030,90292,30,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5919362,6.25702797,DESTINO-ORIGEN,8A,REGLAMENTARIA,7614
54896,90280030,90280,30,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.54056622,6.23938402,DESTINO-ORIGEN,6H,REGLAMENTARIA,7615
53954,90219012,90219,12,VILLANUEVA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55758906,6.27618158,ORIGEN-DESTINO,6C,REGLAMENTARIA,7616
54936,90236008,90236,8,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.53935976,6.28050024,ORIGEN-DESTINO,6E,REGLAMENTARIA,7617
50514,90331027,90331,27,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62782615,6.26675029,ORIGEN-DESTINO,8A,REGLAMENTARIA,7618
54926,90267035,90267,35,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.5395916,6.23478368,DESTINO-ORIGEN,6H,REGLAMENTARIA,7619
53732,90202016,90202,16,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.56095683,6.29427423,ORIGEN-DESTINO,6B,REGLAMENTARIA,7620
55083,90259002,90259,2,SANTA ELENA-LAS BRISAS-MEDELLÍN,98 DIRECTA 3,DIRECTA NO CENTRO,TRANSACOOP,-75.53127399,6.22735348,ORIGEN-DESTINO,6G,REGLAMENTARIA,7621
53401,90071023,90071,23,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56605046,6.24517196,ORIGEN-DESTINO,2A,REGLAMENTARIA,7622
54335,90247005,90247,5,GOLONDRINAS,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55145815,6.24912412,ORIGEN-DESTINO,6F,REGLAMENTARIA,7623
50729,90328039,90328,39,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.61932868,6.25561228,ORIGEN-DESTINO,8A,REGLAMENTARIA,7624
51728,90294032,90294,32,CORAZÓN-PLAZA MINORISTA,201B,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5956441,6.25015083,DESTINO-ORIGEN,8A,REGLAMENTARIA,7625
51080,90282005,90282,5,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.60793334,6.24168928,ORIGEN-DESTINO,8A,REGLAMENTARIA,7626
51234,90288004,90288,4,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.60433909,6.25383556,ORIGEN-DESTINO,8A,REGLAMENTARIA,7627
52022,90286003,90286,3,ESTADIO-BOLIVARIANA-LAURELES,193I,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.5886483,6.25012286,ORIGEN-DESTINO,8A,REGLAMENTARIA,7628
54591,90238051,90238,51,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.54657567,6.27052423,DESTINO-ORIGEN,6E,REGLAMENTARIA,7629
55006,90232005,90232,5,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.53681508,6.26535181,ORIGEN-DESTINO,6D,REGLAMENTARIA,7630
53362,90223010,90223,10,CAMPO VALDÉS ORIENTAL,51-52 CV-O,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.5665715,6.25832756,ORIGEN-DESTINO,6C,REGLAMENTARIA,7631
50574,90329040,90329,40,LA ASOMADERA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62594597,6.26218008,DESTINO-ORIGEN,8A,REGLAMENTARIA,7632
53230,90326031,90326,31,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.56868233,6.24947556,ORIGEN-DESTINO,8A,REGLAMENTARIA,7633
52036,90302016,90302,16,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5885321,6.24904827,ORIGEN-DESTINO,8A,REGLAMENTARIA,7634
50867,90318003,90318,3,LA DIVISA,242,DIRECTA CENTRO,COONATRA,-75.61388528,6.26547534,ORIGEN-DESTINO,8A,REGLAMENTARIA,7635
50977,90304014,90304,14,VILLA LAURA-SAN JAVIER,221I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.61116388,6.25125293,DESTINO-ORIGEN,8A,REGLAMENTARIA,7636
54063,90214036,90214,36,POPULAR FERROCARRIL,031 P-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55606838,6.28259696,DESTINO-ORIGEN,6C,REGLAMENTARIA,7637
53944,90226008,90226,8,VILLA HERMOSA - LA MANSIÓN-DIRECTA LA 33,080 V-33,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.5577386,6.25583853,ORIGEN-DESTINO,6D,REGLAMENTARIA,7638
50762,90309013,90309,13,SALADO,226I,INTEGRADA,METROSAN,-75.61796171,6.25594291,DESTINO-ORIGEN,8A,REGLAMENTARIA,7639
54931,90270040,90270,40,PERLAS,95,DIRECTA CENTRO,COPATRA,-75.53948292,6.23763579,DESTINO-ORIGEN,6H,REGLAMENTARIA,7640
54340,90262011,90262,11,SANTA ELENA-PIEDRAS BLANCAS-MEDELLÍN,98 DIRECTA 6,DIRECTA NO CENTRO,TRANSACOOP,-75.55133666,6.24097774,ORIGEN-DESTINO,6G,REGLAMENTARIA,7641
54455,90252006,90252,6,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.5490708,6.24965516,ORIGEN-DESTINO,6F,REGLAMENTARIA,7642
51169,90321009,90321,9,LA QUIEBRA,243,DIRECTA CENTRO,COONATRA,-75.60585843,6.26075015,ORIGEN-DESTINO,8A,REGLAMENTARIA,7643
50500,90306002,90306,2,SAN JAVIER LA LOMA-MINORISTA,223,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62830958,6.26917965,ORIGEN-DESTINO,8A,REGLAMENTARIA,7644
50819,90292011,90292,11,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.6157497,6.24701617,ORIGEN-DESTINO,8A,REGLAMENTARIA,7645
53906,90279018,90279,18,SAN ANTONIO-MINORISTA,107,DIRECTA CENTRO,COOTRANSVI,-75.55839368,6.24489093,ORIGEN-DESTINO,6H,REGLAMENTARIA,7646
53963,90219029,90219,29,VILLANUEVA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55738747,6.27648711,DESTINO-ORIGEN,6C,REGLAMENTARIA,7647
51033,90284045,90284,45,LAURELES NOGAL # 1,192,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.60917043,6.24211796,DESTINO-ORIGEN,8A,REGLAMENTARIA,7648
50817,90328041,90328,41,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.61582506,6.25608042,ORIGEN-DESTINO,8A,REGLAMENTARIA,7649
50227,90328003,90328,3,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.64366895,6.27552788,ORIGEN-DESTINO,8A,REGLAMENTARIA,7650
51054,90324001,90324,1,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60862527,6.27240252,ORIGEN-DESTINO,8A,REGLAMENTARIA,7651
50973,90299009,90299,9,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.6113077,6.25097329,ORIGEN-DESTINO,8A,REGLAMENTARIA,7652
51382,90320012,90320,12,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.6020374,6.26576312,ORIGEN-DESTINO,8A,REGLAMENTARIA,7653
50662,90317005,90317,5,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.621771,6.25690802,ORIGEN-DESTINO,8A,REGLAMENTARIA,7654
50534,90293005,90293,5,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62727802,6.24669335,ORIGEN-DESTINO,8A,REGLAMENTARIA,7655
54963,90280003,90280,3,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.53830056,6.2418378,ORIGEN-DESTINO,6H,REGLAMENTARIA,7656
50490,90331073,90331,73,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62863372,6.27589061,DESTINO-ORIGEN,8A,REGLAMENTARIA,7657
55003,90268003,90268,3,CAICEDO LA TOMA MINORISTA,93,DIRECTA CENTRO,COPATRA,-75.53703464,6.23310975,ORIGEN-DESTINO,6H,REGLAMENTARIA,7658
54151,90212009,90212,9,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55481991,6.29549821,ORIGEN-DESTINO,6C,REGLAMENTARIA,7659
54777,90260008,90260,8,SANTA ELENA-PERICO-LAS BRISAS-MEDELLÍN,98 DIRECTA 4,DIRECTA NO CENTRO,TRANSACOOP,-75.5438253,6.2359891,ORIGEN-DESTINO,6G,REGLAMENTARIA,7660
51276,90071004,90071,4,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.60364148,6.28258344,ORIGEN-DESTINO,2A,REGLAMENTARIA,7661
53324,90251011,90251,11,GOLONDRINAS HORARIO NOCTURNO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.567207,6.244793,ORIGEN-DESTINO,6F,REGLAMENTARIA,7662
51844,90305017,90305,17,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.59256385,6.24950897,ORIGEN-DESTINO,8A,REGLAMENTARIA,7663
50691,90296019,90296,19,LOS TANQUES-EL VOLCÁN-EL CORAZÓN-SAN JAVIER,201I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.62089091,6.24553443,DESTINO-ORIGEN,8A,REGLAMENTARIA,7664
51870,90283012,90283,12,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59200355,6.24404921,ORIGEN-DESTINO,8A,REGLAMENTARIA,7665
54824,90235006,90235,6,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.54257428,6.28810427,ORIGEN-DESTINO,6E,REGLAMENTARIA,7666
54999,90278002,90278,2,PERLAS,107,DIRECTA CENTRO,COOTRANSVI,-75.5373903,6.24024371,ORIGEN-DESTINO,6H,REGLAMENTARIA,7667
53897,90218033,90218,33,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55856483,6.26982255,DESTINO-ORIGEN,6C,REGLAMENTARIA,7668
52921,90282035,90282,35,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.57292649,6.24562432,DESTINO-ORIGEN,8A,REGLAMENTARIA,7669
54437,90235024,90235,24,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.54920839,6.26894265,ORIGEN-DESTINO,6E,REGLAMENTARIA,7670
52228,90289027,90289,27,SIMÓN BOLÍVAR-UNICENTRO-ESTACIÓN SANTA LUCÍA,195I,INTEGRADA,TAX MAYA,-75.58425928,6.24506426,DESTINO-ORIGEN,8A,REGLAMENTARIA,7671
54950,90273041,90273,41,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.53898221,6.2410236,DESTINO-ORIGEN,6H,REGLAMENTARIA,7672
54597,90238007,90238,7,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.5464285,6.27489756,ORIGEN-DESTINO,6E,REGLAMENTARIA,7673
50904,90287020,90287,20,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.61320612,6.24468314,ORIGEN-DESTINO,8A,REGLAMENTARIA,7674
54871,90232008,90232,8,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.54125799,6.26458519,ORIGEN-DESTINO,6D,REGLAMENTARIA,7675
53971,90223021,90223,21,CAMPO VALDÉS ORIENTAL,51-52 CV-O,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55728004,6.27098384,DESTINO-ORIGEN,6C,REGLAMENTARIA,7676
53731,90224030,90224,30,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56097306,6.27545934,DESTINO-ORIGEN,6C,REGLAMENTARIA,7677
50768,90332043,90332,43,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.61771847,6.25586082,ORIGEN-DESTINO,8A,REGLAMENTARIA,7678
50889,90307008,90307,8,20 DE JULIO,225I-1,INTEGRADA,METROSAN,-75.6135596,6.2569933,ORIGEN-DESTINO,8A,REGLAMENTARIA,7679
53755,90267022,90267,22,CAICEDO,93,DIRECTA CENTRO,COPATRA,-75.56041138,6.24892215,DESTINO-ORIGEN,6H,REGLAMENTARIA,7680
54427,90212005,90212,5,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.5495261,6.29920789,ORIGEN-DESTINO,6C,REGLAMENTARIA,7681
54193,90184005,90184,5,ÁVILA-IGLESIA CATALUÑA,102D,DIRECTA CENTRO,COOTRANSCATALUÑA,-75.55408505,6.2323027,ORIGEN-DESTINO,6A,REGLAMENTARIA,7682
54859,90250001,90250,1,GOLONDRINAS HORARIO ESPECIAL,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.54163674,6.25501613,ORIGEN-DESTINO,6F,REGLAMENTARIA,7683
53513,90321027,90321,27,LA QUIEBRA,243,DIRECTA CENTRO,COONATRA,-75.56441839,6.25551833,ORIGEN-DESTINO,8A,REGLAMENTARIA,7684
50643,90305046,90305,46,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62231675,6.25859773,DESTINO-ORIGEN,8A,REGLAMENTARIA,7685
51727,90283053,90283,53,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59567677,6.2457173,DESTINO-ORIGEN,8A,REGLAMENTARIA,7686
54800,90235053,90235,53,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.54311587,6.28963072,DESTINO-ORIGEN,6E,REGLAMENTARIA,7687
53429,90291019,90291,19,BARRIO CRISTÓBAL-ORIENTAL,200,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.56554616,6.24590059,ORIGEN-DESTINO,8A,REGLAMENTARIA,7688
54134,90273015,90273,15,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.55514701,6.24611943,ORIGEN-DESTINO,6H,REGLAMENTARIA,7689
