id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada
55177,90256008,90256,8,TRES ESQUINAS - MINORISTA HORARIO ESPECIAL,106,DIRECTA CENTRO,COOTRANSMALLAT,-75.56184978,6.25217676,ORIGEN-DESTINO,6F,REGLAMENTARIA
55173,90252008,90252,8,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55343053,6.24939584,ORIGEN-DESTINO,6F,REGLAMENTARIA
55178,90318001,90318,1,LA DIVISA,242,DIRECTA CENTRO,COONATRA,-75.61251121,6.26765601,ORIGEN-DESTINO,8A,REGLAMENTARIA
55192,90288049,90288,50,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.60482189,6.25592642,DESTINO-ORIGEN,8A,REGLAMENTARIA
55193,90093001,90093,1,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61968352,6.28308654,ORIGEN-DESTINO,2A,REGLAMENTARIA
55194,900930103,90093,103,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61975236,6.28303917,DESTINO-ORIGEN,2A,REGLAMENTARIA
55197,90081007,90081,7,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61499788,6.28386199,ORIGEN-DESTINO,2A,REGLAMENTARIA
55196,90081008,90081,8,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61465724,6.28394873,ORIGEN-DESTINO,2A,REGLAMENTARIA
55198,90347012,90347,12,LAS PLAYAS,255V4,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6429803,6.27737509,DESTINO-ORIGEN,2A,REGLAMENTARIA
55199,90347005,90347,5,LAS PLAYAS,255V4,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6427293,6.27737512,ORIGEN-DESTINO,2A,REGLAMENTARIA
55200,90347015,90347,15,LAS PLAYAS,255V4,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64844081,6.29310115,DESTINO-ORIGEN,2A,REGLAMENTARIA
55201,90347002,90347,2,LAS PLAYAS,255V4,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64838488,6.29320163,ORIGEN-DESTINO,2A,REGLAMENTARIA
55202,90349003,90349,3,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65394297,6.29342672,ORIGEN-DESTINO,2A,REGLAMENTARIA
55203,90349022,90349,22,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65400225,6.29340758,DESTINO-ORIGEN,2A,REGLAMENTARIA
55204,90349004,90349,4,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65544638,6.29480998,ORIGEN-DESTINO,2A,REGLAMENTARIA
55205,90349021,90349,21,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65544445,6.29473152,DESTINO-ORIGEN,2A,REGLAMENTARIA
55207,90349005,90349,5,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65657534,6.29286225,ORIGEN-DESTINO,2A,REGLAMENTARIA
55206,90349020,90349,20,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65650123,6.29284791,DESTINO-ORIGEN,2A,REGLAMENTARIA
55209,90349006,90349,6,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6550833,6.29090349,ORIGEN-DESTINO,2A,REGLAMENTARIA
55208,90349019,90349,19,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65504268,6.29099439,DESTINO-ORIGEN,2A,REGLAMENTARIA
55211,90349007,90349,7,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65038203,6.28917918,ORIGEN-DESTINO,2A,REGLAMENTARIA
55210,90349018,90349,18,LA CUCHILLA,255V5,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65038778,6.28923085,DESTINO-ORIGEN,2A,REGLAMENTARIA
55213,90351007,90351,7,EL LLANO,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63599359,6.28029597,ORIGEN-DESTINO,2A,REGLAMENTARIA
55212,90351022,90351,22,EL LLANO,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63592761,6.28028881,DESTINO-ORIGEN,2A,REGLAMENTARIA
55214,90351008,90351,8,EL LLANO,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63401368,6.27949804,ORIGEN-DESTINO,2A,REGLAMENTARIA
50398,90351021,90351,21,EL LLANO,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63389855,6.27948349,DESTINO-ORIGEN,2A,REGLAMENTARIA
55215,90351020,90351,20,EL LLANO,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.63231677,6.28054953,DESTINO-ORIGEN,2A,REGLAMENTARIA
55216,90116006,90116,6,GRATAMIRA-ESTACIÓN ACEVEDO,270I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56111025,6.30825467,ORIGEN-DESTINO,2B,REGLAMENTARIA
55217,90116007,90116,7,GRATAMIRA-ESTACIÓN ACEVEDO,270I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.56047394,6.30512852,ORIGEN-DESTINO,2B,REGLAMENTARIA
54232,90252020,90252,20,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55348257,6.24927718,DESTINO-ORIGEN,6F,REGLAMENTARIA
54461,90252022,90252,22,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.54891267,6.24957867,DESTINO-ORIGEN,6F,REGLAMENTARIA
54718,90252024,90252,24,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.54492384,6.24917744,DESTINO-ORIGEN,6F,REGLAMENTARIA
54911,90252027,90252,27,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.54004445,6.25395719,DESTINO-ORIGEN,6F,REGLAMENTARIA
55226,90301001,90301,1,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62172099,6.25532333,ORIGEN-DESTINO,8A,REGLAMENTARIA
55227,90301035,90301,35,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62163733,6.25536161,DESTINO-ORIGEN,8A,REGLAMENTARIA
55229,90301003,90301,3,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62147315,6.25120081,ORIGEN-DESTINO,8A,REGLAMENTARIA
55228,90301033,90301,33,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.62150603,6.25131742,DESTINO-ORIGEN,8A,REGLAMENTARIA
50728,90301004,90301,4,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61925681,6.25208962,ORIGEN-DESTINO,8A,REGLAMENTARIA
50731,90301032,90301,32,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61920481,6.25222798,DESTINO-ORIGEN,8A,REGLAMENTARIA
55230,90301031,90301,31,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61501293,6.25449221,DESTINO-ORIGEN,8A,REGLAMENTARIA
55231,90301005,90301,5,SAN JAVIER-EDUARDO SANTOS-ORIENTAL,220,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61489102,6.25440252,ORIGEN-DESTINO,8A,REGLAMENTARIA
55232,90306039,90306,39,SAN JAVIER LA LOMA-MINORISTA,223,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61541589,6.25646612,DESTINO-ORIGEN,8A,REGLAMENTARIA
55185,90319048,90319,48,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.61362025,6.26598926,DESTINO-ORIGEN,8A,REGLAMENTARIA
55223,90252028,90252,28,EL FARO,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.53849604,6.25344703,DESTINO-ORIGEN,6F,REGLAMENTARIA
55241,90002027,90002,27,CIRCULAR 286,286,CIRCULAR,COMBUSES,-75.57135099,6.279807,DESTINO-ORIGEN,CIRCULAR 286,REGLAMENTARIA
55266,90283051,90283,51,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59234834,6.24206276,DESTINO-ORIGEN,8A,REGLAMENTARIA
55267,90285015,90285,15,LAURELES NOGAL # 2,193,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59292292,6.23894856,ORIGEN-DESTINO,8A,REGLAMENTARIA
55270,90287032,90287,32,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.60055432,6.23871486,DESTINO-ORIGEN,8A,REGLAMENTARIA
55271,90290019,90290,19,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.61536929,6.24708064,ORIGEN-DESTINO,8A,REGLAMENTARIA
55273,90290020,90290,20,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.61455947,6.25168393,ORIGEN-DESTINO,8A,REGLAMENTARIA
55272,90290021,90290,21,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.61546251,6.24698161,ORIGEN-DESTINO,8A,REGLAMENTARIA
55274,90355070,90355,70,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I DERECHA,INTEGRADA,TAX MAYA,-75.63688543,6.27562007,DESTINO-ORIGEN,8A,REGLAMENTARIA
55265,90282023,90282,23,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.5835189,6.24547292,ORIGEN-DESTINO,8A,REGLAMENTARIA
51603,90282046,90282,46,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59815874,6.24686901,DESTINO-ORIGEN,8A,REGLAMENTARIA
51290,90363036,90363,36,ROSALES,310R,CIRCULAR,COONATRA,-75.60329225,6.26529844,DESTINO-ORIGEN,CIRCULAR 310ROSALES,REGLAMENTARIA
51243,90363037,90363,37,ROSALES,310R,CIRCULAR,COONATRA,-75.60420208,6.2683403,DESTINO-ORIGEN,CIRCULAR 310ROSALES,REGLAMENTARIA
51227,90363002,90363,2,ROSALES,310R,CIRCULAR,COONATRA,-75.60448059,6.26824653,ORIGEN-DESTINO,CIRCULAR 310ROSALES,REGLAMENTARIA
51137,90363038,90363,38,ROSALES,310R,CIRCULAR,COONATRA,-75.6065063,6.26911701,DESTINO-ORIGEN,CIRCULAR 310ROSALES,REGLAMENTARIA
51139,90363001,90363,1,ROSALES,310R,CIRCULAR,COONATRA,-75.60635204,6.26901177,ORIGEN-DESTINO,CIRCULAR 310ROSALES,REGLAMENTARIA
51143,90361013,90361,13,ROSALES,311IIR,INTEGRADA,COONATRA,-75.60629503,6.2656535,DESTINO-ORIGEN,8A,REGLAMENTARIA
51152,90361014,90361,14,ROSALES,311IIR,INTEGRADA,COONATRA,-75.60609066,6.26561332,DESTINO-ORIGEN,8A,REGLAMENTARIA
55278,90365037,90365,37,VILLA FLORA-CURAZAO,250VF_C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59484661,6.28574076,DESTINO-ORIGEN,2A,REGLAMENTARIA
55277,90365001,90365,1,VILLA FLORA-CURAZAO,250VF_C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59490159,6.28567378,ORIGEN-DESTINO,2A,REGLAMENTARIA
55279,90365003,90365,3,VILLA FLORA-CURAZAO,250VF_C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59248819,6.28224981,ORIGEN-DESTINO,2A,REGLAMENTARIA
55291,90370023,90370,23,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55026326,6.26303879,DESTINO-ORIGEN,6D,REGLAMENTARIA
55288,90370007,90370,7,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55204474,6.25936893,ORIGEN-DESTINO,6D,REGLAMENTARIA
55287,90370006,90370,6,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55379058,6.26147477,ORIGEN-DESTINO,6D,REGLAMENTARIA
55286,90370022,90370,22,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55368588,6.26147477,DESTINO-ORIGEN,6D,REGLAMENTARIA
55290,90370005,90370,5,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55026398,6.2631304,ORIGEN-DESTINO,6D,REGLAMENTARIA
55289,90370021,90370,21,VILLA HERMOSA-LOS ANGELES-HOSPITAL LA PILOTO,082 V-LA PILOTO,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55196108,6.25929598,DESTINO-ORIGEN,6D,REGLAMENTARIA
55292,90130001,90130,1,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57557269,6.30801276,ORIGEN-DESTINO,2B,REGLAMENTARIA
55296,90130002,90130,2,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57208517,6.30974813,ORIGEN-DESTINO,2B,REGLAMENTARIA
55298,90130003,90130,3,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56803795,6.30886743,ORIGEN-DESTINO,2B,REGLAMENTARIA
55299,90130048,90130,48,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56804154,6.30895115,DESTINO-ORIGEN,2B,REGLAMENTARIA
55295,90130049,90130,49,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5721368,6.30975746,DESTINO-ORIGEN,2B,REGLAMENTARIA
55293,90130050,90130,50,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57553826,6.30807161,DESTINO-ORIGEN,2B,REGLAMENTARIA
55302,90110001,90110,1,ESTACIÓN TRICENTENARIO,261II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57898277,6.29746065,ORIGEN-DESTINO,2B,REGLAMENTARIA
55306,90110005,90110,5,ESTACIÓN TRICENTENARIO,261II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58172822,6.29093451,ORIGEN-DESTINO,2B,REGLAMENTARIA
55301,90110019,90110,22,ESTACIÓN TRICENTENARIO,261II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57887807,6.29745922,DESTINO-ORIGEN,2B,REGLAMENTARIA
55307,90122033,90122,33,FLORENCIA-ESTACIÓN ACEVEDO,283I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57903039,6.29785886,DESTINO-ORIGEN,2B,REGLAMENTARIA
55308,90122001,90122,1,FLORENCIA-ESTACIÓN ACEVEDO,283I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57891756,6.29787034,ORIGEN-DESTINO,2B,REGLAMENTARIA
55311,90119002,90119,2,FLORENCIA,281,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57535068,6.30893177,ORIGEN-DESTINO,2B,REGLAMENTARIA
55310,90119005,90119,5,FLORENCIA,281,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56763294,6.31047836,ORIGEN-DESTINO,2B,REGLAMENTARIA
55312,90119038,90119,38,FLORENCIA,281,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57530287,6.30901406,DESTINO-ORIGEN,2B,REGLAMENTARIA
55313,90125001,90125,1,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58436606,6.30831401,ORIGEN-DESTINO,2B,REGLAMENTARIA
55314,90125056,90125,56,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58426566,6.30835707,DESTINO-ORIGEN,2B,REGLAMENTARIA
55315,90125002,90125,2,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.582522,6.30818796,ORIGEN-DESTINO,2B,REGLAMENTARIA
55316,90125055,90125,55,IZQUIERDA - CIRCULAR NOROCCIDENTAL,306A,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58248375,6.30827407,DESTINO-ORIGEN,2B,REGLAMENTARIA
53856,90211008,90211,8,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55919772,6.29064239,ORIGEN-DESTINO,6B,REGLAMENTARIA
53974,90211009,90211,9,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55724132,6.29026654,ORIGEN-DESTINO,6B,REGLAMENTARIA
53871,90211013,90211,13,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55896358,6.28344851,ORIGEN-DESTINO,6B,REGLAMENTARIA
53258,90211028,90211,28,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56817491,6.25454711,ORIGEN-DESTINO,6B,REGLAMENTARIA
53052,90211029,90211,29,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.57122013,6.25142873,ORIGEN-DESTINO,6B,REGLAMENTARIA
52155,90211035,90211,35,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.58571175,6.25941327,DESTINO-ORIGEN,6B,REGLAMENTARIA
52219,90211036,90211,36,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.58440678,6.25752699,DESTINO-ORIGEN,6B,REGLAMENTARIA
53618,90211052,90211,52,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5628143,6.28059667,DESTINO-ORIGEN,6B,REGLAMENTARIA
54024,90211062,90211,62,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55655527,6.28980077,DESTINO-ORIGEN,6B,REGLAMENTARIA
53950,90211063,90211,63,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55762513,6.29044298,DESTINO-ORIGEN,6B,REGLAMENTARIA
53852,90211064,90211,64,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55927499,6.29087023,DESTINO-ORIGEN,6B,REGLAMENTARIA
53824,90211065,90211,65,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5595532,6.29182048,DESTINO-ORIGEN,6B,REGLAMENTARIA
53942,90211066,90211,66,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.5577936,6.29137272,DESTINO-ORIGEN,6B,REGLAMENTARIA
54014,90211067,90211,67,ARANJUEZ INTERMEDIA,42,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.55667154,6.29274736,DESTINO-ORIGEN,6B,REGLAMENTARIA
55283,90006019,90369,19,CIRCULAR,301 DIR-80,CIRCULAR,COONATRA,-75.5991566,6.25390666,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
55284,90006021,90369,21,CIRCULAR,301 DIR-80,CIRCULAR,COONATRA,-75.59779044,6.25791968,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
55285,90006022,90369,22,CIRCULAR,301 DIR-80,CIRCULAR,COONATRA,-75.59727229,6.26050583,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
53393,90009032,90009,31,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.56620463,6.19473527,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53190,90009033,90009,32,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.5694372,6.18715048,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53076,90009034,90009,33,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57081418,6.18267223,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53585,90009041,90009,40,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.56341187,6.19120611,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53340,90009042,90009,41,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.56688367,6.19178145,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52869,90009043,90009,42,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.5735252,6.19491626,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52843,90009044,90009,43,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57410678,6.19799539,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52942,90009045,90009,44,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57255749,6.20076512,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53038,90009046,90009,45,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57145891,6.20657699,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53081,90009047,90009,46,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57074219,6.20943201,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53040,90009048,90009,47,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57135152,6.21209436,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52887,90009049,90009,48,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57333128,6.21293961,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52464,90009050,90009,49,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58018607,6.21438101,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52189,90009051,90009,50,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.5848992,6.2166995,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52159,90009054,90009,53,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.585603,6.21781908,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52210,90009055,90009,54,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58457421,6.2207873,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52259,90009056,90009,55,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58368656,6.22422262,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52311,90009057,90009,56,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58293149,6.22831431,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52334,90009058,90009,57,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58260637,6.23287608,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52218,90009059,90009,58,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58442544,6.23335,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51984,90009061,90009,60,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58987284,6.23872423,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52110,90009062,90009,61,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.58687606,6.24211724,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51854,90009064,90009,63,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.59225716,6.2460104,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51790,90141045,90141,45,BELÉN LAS PLAYAS,170,DIRECTA CENTRO,COOTRABEL,-75.59395653,6.21225557,DESTINO-ORIGEN,3A,REGLAMENTARIA
52728,90141020,90141,20,BELÉN LAS PLAYAS,170,DIRECTA CENTRO,COOTRABEL,-75.57553319,6.24461502,DESTINO-ORIGEN,3A,REGLAMENTARIA
51628,90374016,90374,16,BELEN LA GLORIA,172-178 FUSION,DIRECTA CENTRO,COOTRABEL,-75.59758387,6.22484858,ORIGEN-DESTINO,3A,REGLAMENTARIA
